sitecode,Class,Region,Region_detail,Region_detail2,Note,lat,long,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id,DRNAREA_mi2,all_region,InBeta
TXSE9497_B,I,East,SE,SE,NA,31.173507,-94.89288402,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.1,USA,NA
TXSE9498_B,I,East,SE,SE,NA,31.18783634,-94.88155435,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.04,USA,NA
TXSE9499_B,E,East,SE,SE,U for beta,31.33459357,-95.05913555,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.6,USA,NA
TXSE9500_BO,E,East,SE,SE,NA,31.17489711,-94.87136989,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.02,USA,NA
TXSE9501_B,I,East,SE,SE,P for beta - drying in P4 that did not occur in P1 & P2,30.52732806,-95.67735892,Southeast,2,Southeast,2,AGCP,3,CPL,1,28.5,USA,NA
TXSE9502_B,I,East,SE,SE,NA,30.52166021,-95.72373741,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.03,USA,NA
TXSE9503_B,E,East,SE,SE,"I for beta - re-examined data with photos, determined L1 in pool habitat & L2 drier location better reflecting reach",33.27662014,-96.29965261,Southeast,2,Southeast,2,GP,5,IPL,3,0.03,USA,NA
TXSE9504_B,I,East,SE,SE,NA,33.73537102,-95.94347769,Southeast,2,Southeast,2,GP,5,CPL,1,0.13,USA,NA
TXSE9505_B,P,East,SE,SE,U for beta,33.74744826,-96.01670233,Southeast,2,Southeast,2,GP,5,CPL,1,1.18,USA,NA
TXSE9511_B,I,East,SE,SE,NA,33.27013571,-96.31323235,Southeast,2,Southeast,2,GP,5,IPL,3,35.2,USA,NA
TXSE9619_V,E,East,SE,SE,NA,33.81155636,-95.88970907,Southeast,2,Southeast,2,GP,5,CPL,1,0.02,USA,NA
TXSE9620_V,I,East,SE,SE,NA,33.81218661,-95.8890862,Southeast,2,Southeast,2,GP,5,CPL,1,0.21,USA,NA
TXSE9621_V,P,East,SE,SE,NA,33.80778552,-95.88897119,Southeast,2,Southeast,2,GP,5,CPL,1,1.64,USA,NA
TXSE9622_V,E,East,SE,SE,NA,33.78508212,-95.86277477,Southeast,2,Southeast,2,GP,5,CPL,1,0.0045,USA,NA
TXSE9623_V,I,East,SE,SE,NA,33.78804182,-95.86236198,Southeast,2,Southeast,2,GP,5,CPL,1,0.04,USA,NA
TXSE9624_V,P,East,SE,SE,NA,33.79061,-95.86365,Southeast,2,Southeast,2,GP,5,CPL,1,0.21,USA,NA
TXSV148,P,GP,GP_S,GP,NA,31.27353,-100.63063,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,6.79,USA,NA
TXSV152,P,GP,GP_S,GP,NA,31.18151,-100.49612,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,6.11,USA,NA
TXSV154,I,GP,GP_S,GP,NA,31.89017,-100.49206,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.09,USA,NA
TXSV262,P,GP,GP_S,GP,NA,29.96955,-98.89293,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.06,USA,NA
TXSV276,I,GP,GP_S,GP,NA,29.57754,-98.69255,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,5.33,USA,NA
TXSV2937,I,GP,GP_S,GP,NA,33.33711,-97.17989,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.46,USA,NA
TXSV310,U,GP,GP_S,GP,NA,29.59279,-98.31124,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.79,USA,NA
TXSV3223,P,GP,GP_S,GP,NA,29.90790718,-100.0017612,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.16,USA,NA
TXSV3224,E,GP,GP_S,GP,NA,29.90326,-100.00162,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.09,USA,NA
TXSV3314,I,GP,GP_S,GP,NA,30.23415,-97.74834,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,92.4,USA,NA
TXSV3315,I,GP,GP_S,GP,NA,30.33249,-97.83909,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,7.28,USA,NA
TXSV3316,E,GP,GP_S,GP,NA,30.23994,-97.70067,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.14,USA,NA
TXSV3317,P,GP,GP_S,GP,NA,30.40483,-97.78838,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,3.6,USA,NA
TXSV334,E,GP,GP_S,GP,NA,27.76758,-98.07037,Southern Great Plains,4,Southern Plains,4,GP,5,CPL,1,8.12,USA,NA
TXSV338,P,GP,GP_S,GP,NA,27.77276,-98.03394,Southern Great Plains,4,Southern Plains,4,GP,5,CPL,1,101,USA,NA
TXSV353,I,GP,GP_S,GP,NA,27.52393,-97.85825,Southern Great Plains,4,Southern Plains,4,AGCP,3,CPL,1,28.7,USA,NA
TXSV409,I,GP,GP_S,GP,NA,30.69134,-97.65357,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.36,USA,NA
TXSV419,I,GP,GP_S,GP,NA,27.86941,-97.6405,Southern Great Plains,4,Southern Plains,4,AGCP,3,CPL,1,1.14,USA,NA
TXSV438,P,GP,GP_S,GP,NA,32.66346,-97.44464,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,1.99,USA,NA
TXSV452,P,GP,GP_S,GP,NA,32.80544,-97.24786,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,3.04,USA,NA
TXSV455,P,GP,GP_S,GP,NA,33.62473,-97.156,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,3.84,USA,NA
TXSV65420,E,GP,GP_S,GP,NA,29.8606489,-98.48217922,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,3.64,USA,NA
TXSV65431,E,GP,GP_S,GP,NA,29.85841329,-98.48555621,Southern Great Plains,4,Southern Plains,4,GP,5,IPL,3,0.02,USA,NA
UTAW1033,P,West,AW,AW,NA,38.4826022,-109.4060901,Arid West,6,Northwest,0,AW,7,XER,5,27.5,USA,TRUE
UTAW1358,P,West,AW,AW,Review. Probably P with frozen times,39.10306973,-111.2247797,Arid West,6,Northwest,0,AW,7,XER,5,137,USA,FALSE
UTAW1360,P,West,AW,AW,Q&D inspection of logger data,38.99107566,-111.2539591,Arid West,6,Northwest,0,AW,7,XER,5,104,USA,FALSE
UTAW1363,E,West,AW,AW,Q&D inspection of logger data,40.5667612,-109.968152,Arid West,6,Northwest,0,WMVC,6,XER,5,3.51,USA,FALSE
UTAW1364,P,West,AW,AW,Q&D inspection of logger data,38.48594,-109.410406,Arid West,6,Northwest,0,AW,7,XER,5,28.3,USA,FALSE
UTAW1367,E,West,AW,AW,Q&D inspection of logger data,38.37693,-109.45563,Arid West,6,Northwest,0,AW,7,XER,5,38.4,USA,FALSE
UTAW1371,P,West,AW,AW,Q&D inspection of logger data,37.8456913,-109.3757775,Arid West,6,Northwest,0,AW,7,WMT,4,8,USA,FALSE
UTAW1385,P,West,AW,AW,Q&D inspection of logger data,37.09444,-111.90405,Arid West,6,Northwest,0,AW,7,XER,5,655,USA,FALSE
UTAW1420,I,West,AW,AW,Borderline IE,38.99931201,-111.2639321,Arid West,6,Northwest,0,AW,7,XER,5,3.76,USA,FALSE
UTAW1542,P,West,AW,AW,NA,37.7877746,-109.4072423,Arid West,6,Northwest,0,AW,7,WMT,4,2.87,USA,TRUE
UTAW1543,I,West,AW,AW,Q&D inspection of logger data,37.75442,-109.47779,Arid West,6,Northwest,0,AW,7,WMT,4,3.84,USA,FALSE
UTAW9067,E,West,AW,AW,Likely E but could be I,38.48194,-109.39972,Arid West,6,Northwest,0,AW,7,XER,5,0.83,USA,FALSE
UTAW9073,E,West,AW,AW,Q&D inspection of logger data,37.757917,-109.4844094,Arid West,6,Northwest,0,AW,7,WMT,4,0.24,USA,FALSE
UTAW9080,E,West,AW,AW,Q&D inspection of logger data,39.00088916,-111.2641197,Arid West,6,Northwest,0,WMVC,6,XER,5,0.067,USA,FALSE
UTWM1015,P,West,WM,WM,NA,40.65459534,-109.7545324,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.66,USA,TRUE
UTWM1091,E,West,WM,WM,Likely E but could be I,40.24538113,-111.1716606,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,6.95,USA,FALSE
UTWM1096,P,West,WM,WM,NA,40.47719847,-110.9341639,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.94,USA,TRUE
UTWM1150,E,West,WM,WM,NA,40.62986563,-109.7891098,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,12.5,USA,TRUE
UTWM1152,P,West,WM,WM,NA,40.56622534,-109.9616357,Western Mountains,5,Northwest,0,WMVC,6,XER,5,14.8,USA,TRUE
UTWM1363,E,West,WM,WM,NA,40.56693593,-109.9683194,Western Mountains,5,Northwest,0,WMVC,6,XER,5,3.51,USA,TRUE
UTWM1389,P,West,WM,WM,Q&D inspection of logger data,41.74149399,-111.7731613,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,214,USA,FALSE
UTWM1408,P,West,WM,WM,Q&D inspection of logger data,40.73824525,-111.2420075,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,162,USA,FALSE
UTWM1419,P,West,WM,WM,NA,40.56800969,-109.6178254,Western Mountains,5,Northwest,0,WMVC,6,XER,5,102,USA,TRUE
UTWM1431,I,West,WM,WM,NA,40.46085861,-111.4735971,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,49.9,USA,TRUE
UTWM1447,I,West,WM,WM,NA,39.32965889,-111.431671,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.046,USA,TRUE
UTWM1454,P,West,WM,WM,Q&D inspection of logger data,38.27994,-112.56836,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,91.8,USA,FALSE
UTWM1872,E,West,WM,WM,Q&D inspection of logger data,38.53042,-112.40619,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.72,USA,FALSE
UTWM1875,E,West,WM,WM,NA,38.52927846,-112.4077049,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,2.16,USA,TRUE
UTWM1876,E,West,WM,WM,Q&D inspection of logger data,38.52791,-112.40956,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.25,USA,FALSE
UTWM1878,E,West,WM,WM,Q&D Interpretation of logger data,38.5323981,-112.3934369,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.8,USA,FALSE
UTWM1879,E,West,WM,WM,NA,38.53168268,-112.3937396,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.93,USA,TRUE
UTWM9094,E,West,WM,WM,Q&D Interpretation of logger data,41.74418429,-111.776466,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.04,USA,FALSE
UTWM9096,E,West,WM,WM,Q&D Interpretation of logger data,41.74081731,-111.7747619,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.09,USA,FALSE
VANE8895_B,P,East,NE,NE,NA,38.855445,-77.427835,Northeast,1,Northeast,1,EMP,2,EMU,2,5.58,USA,NA
VANE8896_B,I,East,NE,NE,NA,38.86439833,-77.43236333,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0241,USA,NA
VANE8897_B,I,East,NE,NE,NA,38.86722833,-77.43085833,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0956,USA,NA
VANE9099_B,I,East,NE,NE,P for beta - drying in P4 that did not occur in P1 & P2,38.36767167,-77.36718333,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0173,USA,NA
VANE9100_B,I,East,NE,NE,NA,38.36095833,-77.34349,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0104,USA,NA
VANE9101_B,P,East,NE,NE,NA,38.359655,-77.34498,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0274,USA,NA
VANE9102_V,P,East,NE,NE,NA,38.365525,-77.366895,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0444,USA,NA
VANE9114_B,E,East,NE,NE,NA,37.87365,-76.44967,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.002,USA,NA
VANE9121_B,P,East,NE,NE,NA,37.77294167,-76.44853333,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.16,USA,NA
VANE9670_V,E,East,NE,NE,NA,37.258855,-80.481896,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0368,USA,NA
VANE9671_V,P,East,NE,NE,NA,37.26335333,-80.49125167,Northeast,1,Northeast,1,EMP,2,EMU,2,3.99,USA,NA
VISE9145_V,I,CB,CB,CB,NA,18.34866,-64.720316,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9147_V,P,CB,CB,CB,NA,18.339747,-64.759169,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9148_V,I,CB,CB,CB,NA,18.3274996,-64.7641096,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9150_V,E,CB,CB,CB,NA,18.336112,-64.712817,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9151_V,E,CB,CB,CB,NA,18.3412877,-64.7143006,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9152_V,E,CB,CB,CB,NA,18.352143,-64.712047,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9155_V,I,CB,CB,CB,NA,18.326418,-64.782979,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VISE9157_V,P,CB,CB,CB,NA,18.329603,-64.883206,Caribbean,0,Southeast,2,CB,0,CB,0,NA,USA,NA
VTNE8647_B,I,East,NE,NE,U for beta,44.32120872,-73.0325394,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.17,USA,NA
VTNE8649_V,E,East,NE,NE,NA,44.320362,-73.034157,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.0951,USA,NA
VTNE8873_V,I,East,NE,NE,NA,44.458078,-73.221201,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.67,USA,NA
VTNE8874_V,I,East,NE,NE,NA,44.818675,-73.088082,Northeast,1,Northeast,1,NCNE,1,EMU,2,3.15,USA,NA
VTNE8875_B,I,East,NE,NE,NA,44.85630019,-73.15111826,Northeast,1,Northeast,1,NCNE,1,EMU,2,3.74,USA,NA
VTNE8877_B,P,East,NE,NE,NA,44.04370857,-72.66795287,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.33,USA,NA
VTNE9036_V,P,East,NE,NE,NA,43.8716536,-72.898065,Northeast,1,Northeast,1,NCNE,1,EMU,2,10.9,USA,NA
VTNE9038_B,P,East,NE,NE,NA,44.24835608,-73.22893225,Northeast,1,Northeast,1,NCNE,1,EMU,2,76.6,USA,NA
VTNE9039_V,P,East,NE,NE,NA,44.5041062,-72.7785474,Northeast,1,Northeast,1,NCNE,1,EMU,2,4.03,USA,NA
VTNE9042_B,I,East,NE,NE,NA,44.31898471,-73.0315912,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.0205,USA,NA
WIUB11,P,GP,GP_U,GP,NA,42.92505428,-89.3764789,Northern Great Plains,3,Northern Plains,3,NCNE,1,IPL,3,11.8,USA,NA
WIUB12,P,GP,GP_U,GP,NA,42.99806294,-87.96656425,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,2.55,USA,NA
WIUB128,U,GP,GP_U,GP,NA,42.93458385,-88.04142677,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,4.42,USA,NA
WIUB129,I,GP,GP_U,GP,NA,42.936684,-88.04128,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,0.55,USA,NA
WIUB130,I,GP,GP_U,GP,NA,42.934279,-88.03073,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,5.03,USA,NA
WIUB137,P,GP,GP_U,GP,NA,46.2999758,-90.78662523,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.28,USA,NA
WIUB138,P,GP,GP_U,GP,NA,46.29747596,-90.7808593,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.2,USA,NA
WIUB14,P,GP,GP_U,GP,U for beta,45.31610154,-90.53368152,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,29.4,USA,NA
WIUB15,P,GP,GP_U,GP,NA,45.30767866,-90.62243072,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,2.82,USA,NA
WIUB18,P,GP,GP_U,GP,NA,46.1715671,-91.33028236,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,123,USA,NA
WIUB19,I,GP,GP_U,GP,NA,45.33335019,-90.53374131,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.3,USA,NA
WIUB20,P,GP,GP_U,GP,NA,44.39256807,-90.66587444,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.8,USA,NA
WIUB21,I,GP,GP_U,GP,NA,46.29966914,-90.73273932,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.13,USA,NA
WIUB22,P,GP,GP_U,GP,NA,45.27209628,-90.56029936,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,3.35,USA,NA
WIUB3,P,GP,GP_U,GP,NA,46.26978779,-90.70683709,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,27.6,USA,NA
WIUB32,P,GP,GP_U,GP,NA,42.878443,-89.275632,Northern Great Plains,3,Northern Plains,3,NCNE,1,IPL,3,49.6,USA,NA
WIUB33,I,GP,GP_U,GP,NA,42.930036,-89.390674,Northern Great Plains,3,Northern Plains,3,NCNE,1,IPL,3,10.1,USA,NA
WIUB34,U,GP,GP_U,GP,NA,42.6998,-90.93106,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,1.88,USA,NA
WIUB35,E,GP,GP_U,GP,NA,42.70222,-90.92835,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,0.68,USA,NA
WIUB36,P,GP,GP_U,GP,NA,42.7317,-91.0157,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,1.66,USA,NA
WIUB37,E,GP,GP_U,GP,NA,42.73863,-91.02009,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,0.23,USA,NA
WIUB38,P,GP,GP_U,GP,NA,43.01548,-90.10219,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,6.44,USA,NA
WIUB39,P,GP,GP_U,GP,U for beta,43.02794,-90.13043,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,0.37,USA,NA
WIUB40,P,GP,GP_U,GP,NA,43.01034,-90.12054,Northern Great Plains,3,Northern Plains,3,MW,4,EMU,2,0.87,USA,NA
WIUB42,P,GP,GP_U,GP,U for beta,45.28888888,-90.535283,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,2.19,USA,NA
WVNE8653_B,I,East,NE,NE,E for beta - more extended flows in P3 and P4 that did not occur in P1 & P2,39.649465,-79.789602,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0569,USA,NA
WVNE8661_B,I,East,NE,NE,NA,39.67277833,-79.76544833,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0519,USA,NA
WVNE8664_B,I,East,NE,NE,NA,39.68526667,-79.739445,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0586,USA,NA
WVNE9104_B,I,East,NE,NE,NA,37.89999,-82.01903,Northeast,1,Northeast,1,EMP,2,EMU,2,0.19,USA,NA
WVNE9105_B,E,East,NE,NE,NA,37.9048222,-82.014346,Northeast,1,Northeast,1,EMP,2,EMU,2,0.035,USA,NA
WVNE9106_B,P,East,NE,NE,NA,37.90619,-82.01958,Northeast,1,Northeast,1,EMP,2,EMU,2,0.34,USA,NA
WYAW0753,E,West,AW,AW,NA,41.23681218,-109.0526341,Arid West,6,Northwest,0,AW,7,XER,5,0.04,USA,TRUE
WYAW1471,P,West,AW,AW,"L2 was noted as being above the sediment. Half the record is missing, but gage supports P? Gage misses low flows",42.32977068,-109.5135001,Arid West,6,Northwest,0,AW,7,XER,5,2.54,USA,FALSE
WYAW1472,I,West,AW,AW,NA,42.12736441,-109.325983,Arid West,6,Northwest,0,AW,7,XER,5,0.02,USA,TRUE
WYAW1473,P,West,AW,AW,Q&D Interpretation of logger data,42.09619631,-110.4234161,Arid West,6,Northwest,0,WMVC,6,XER,5,1.18,USA,FALSE
WYAW1474,I,West,AW,AW,NA,42.00716889,-106.5082071,Arid West,6,Northwest,0,AW,7,XER,5,0.02,USA,TRUE
WYAW1476,I,West,AW,AW,NA,41.64754966,-108.9979691,Arid West,6,Northwest,0,AW,7,XER,5,20.14,USA,TRUE
WYAW1477,P,West,AW,AW,Likely P due to L1 being placed near bank. Nearby gage suggests perennial,41.5819453,-106.5676907,Arid West,6,Northwest,0,WMVC,6,WMT,4,0.15,USA,FALSE
WYAW1481,P,West,AW,AW,Q&D Interpretation of logger data,41.4413926,-106.9690683,Arid West,6,Northwest,0,AW,7,XER,5,0.13,USA,FALSE
WYAW9130,E,West,AW,AW,Q&D Interpretation of logger data,42.0062974,-106.5081841,Arid West,6,Northwest,0,AW,7,XER,5,0.61,USA,FALSE
WYAW9131,E,West,AW,AW,Q&D Interpretation of logger data,41.9986828,-106.5211212,Arid West,6,Northwest,0,AW,7,XER,5,0.2,USA,FALSE
WYAW9135,E,West,AW,AW,Q&D Interpretation of logger data,41.9751444,-110.0632467,Arid West,6,Northwest,0,AW,7,XER,5,0.58,USA,FALSE
WYAW9140,E,West,AW,AW,Q&D Interpretation of logger data,42.71253328,-108.6030112,Arid West,6,Northwest,0,AW,7,XER,5,25.4,USA,FALSE
WYAW9141,E,West,AW,AW,Q&D Interpretation of logger data,42.69671425,-108.5426534,Arid West,6,Northwest,0,AW,7,XER,5,0.32,USA,FALSE
WYCB47,P,GP,GP_C,GP,NA,42.20007,-104.53756,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.02,USA,NA
WYCB48,E,GP,GP_C,GP,NA,42.75546,-104.96294,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,5.26,USA,NA
WYCV2921,E,GP,GP_C,GP,NA,42.5321,-104.92989,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.31,USA,NA
WYNB1,E,GP,GP_N,GP,NA,43.42133,-105.05501,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.57,USA,NA
WYNB18,E,GP,GP_N,GP,NA,43.43394,-105.05477,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,5.17,USA,NA
WYNB25,I,GP,GP_N,GP,NA,43.79887,-104.18192,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.91,USA,NA
WYNB31,I,GP,GP_N,GP,NA,43.65622,-104.91344,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.17,USA,NA
WYNB44,I,GP,GP_N,GP,U for beta,43.98535,-104.50964,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.77,USA,NA
WYNB6,P,GP,GP_N,GP,NA,43.43232,-105.05369,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,5.27,USA,NA
WYNB900,E,GP,GP_N,GP,U for beta,43.79868544,-104.1802171,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.11,USA,NA
WYNV2883,E,GP,GP_N,GP,NA,43.42378,-106.40697,Northern Great Plains,3,Northwest,0,GP,5,IPL,3,0.03,USA,NA
WYNV2887,E,GP,GP_N,GP,NA,43.33659,-106.53369000000001,Northern Great Plains,3,Northwest,0,GP,5,IPL,3,0.07,USA,NA
WYNV2922,E,GP,GP_N,GP,NA,42.48943,-105.0138,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.03,USA,NA
WYNV634,P,GP,GP_N,GP,NA,44.53799,-106.82465,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.08,USA,NA
WYNV646,P,GP,GP_N,GP,NA,42.86405,-105.86652,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.08,USA,NA
WYNV667,I,GP,GP_N,GP,NA,44.08091,-105.26675,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.15,USA,NA
WYWM0749,P,West,WM,WM,NA,41.05179621,-109.2212093,Western Mountains,5,Northwest,0,WMVC,6,XER,5,2.6,USA,TRUE
WYWM0754,I,West,WM,WM,NA,41.03337367,-109.2263541,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.04,USA,TRUE
WYWM0774,I,West,WM,WM,NA,41.24225719,-109.2319825,Western Mountains,5,Northwest,0,WMVC,6,XER,5,32.7,USA,TRUE
WYWM1494,P,West,WM,WM,NA,44.07265142,-107.4664649,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.07,USA,TRUE
WYWM1495,P,West,WM,WM,NA,44.5183594,-104.0828908,Western Mountains,5,Northern Plains,3,WMVC,6,WMT,4,0.02,USA,TRUE
WYWM1500,I,West,WM,WM,NA,44.26499376,-106.9190921,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.05,USA,TRUE
WYWM1510,P,West,WM,WM,NA,43.8379272,-110.4409573,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.13,USA,TRUE
WYWM1521,I,West,WM,WM,"Review more closely. Longest flow is ~43, so borderline I.",43.1554962,-110.3747466,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.12,USA,FALSE
WYWM1523,I,West,WM,WM,Q&D Interpretation of logger data,43.13794479,-110.2898413,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.15,USA,FALSE
WYWM1529,P,West,WM,WM,NA,42.67512254,-111.0074721,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.08,USA,TRUE
WYWM1530,P,West,WM,WM,NA,42.59800937,-105.8865502,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.36,USA,TRUE
WYWM1531,P,West,WM,WM,NA,42.29377176,-110.4405682,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.09,USA,TRUE
WYWM1534,P,West,WM,WM,NA,41.57690941,-106.229838,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.03,USA,TRUE
WYWM1535,I,West,WM,WM,NA,41.49710661,-106.2779869,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.21,USA,TRUE
WYWM1536,P,West,WM,WM,"Review more closely. Looks I, but does not match field observations (suggests P)",41.3692801,-106.5227899,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.86,USA,FALSE
WYWM1537,P,West,WM,WM,NA,41.34403068,-106.526358,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.35,USA,TRUE
WYWM1540,P,West,WM,WM,NA,41.12993843,-110.8065941,Western Mountains,5,Northwest,0,WMVC,6,XER,5,61.6,USA,TRUE
WYWM1841,E,West,WM,WM,NA,41.82175401,-110.7615432,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.06,USA,TRUE
WYWM1913,E,West,WM,WM,NA,41.57859283,-110.6840024,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.05,USA,TRUE
WYWM1914,I,West,WM,WM,NA,44.26945507,-109.2110304,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.12,USA,TRUE
WYWM1915,I,West,WM,WM,NA,43.98296983,-108.81969,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.03,USA,TRUE
WYWM1916,I,West,WM,WM,NA,44.48095404,-109.4407429,Western Mountains,5,Northwest,0,WMVC,6,XER,5,0.02,USA,TRUE
WYWM9146,I,West,WM,WM,"Review more closely. Longest flow is ~44, so borderline I.",43.80376,-110.15888,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.59,USA,FALSE
